Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:37:22
EXPERIMENT START:29/01/2022 09:54:45
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run6.16.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m35
SUBJECT MASS:21.23 

GROUP/CAGE:0102
SUBJECT ID:Mouse m36
SUBJECT MASS:23.44 

GROUP/CAGE:0103
SUBJECT ID:Mouse m37
SUBJECT MASS:21.46 

GROUP/CAGE:0104
SUBJECT ID:
SUBJECT MASS:200 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 98 ,29/01/2022 12:21:55 , 0 ,29/01/2022 12:21:55 , 0 ,29/01/2022 12:21:55 , 0 ,29/01/2022 12:21:55 , 0 ,
 99 ,29/01/2022 12:23:25 , 0 ,29/01/2022 12:23:25 , 0 ,29/01/2022 12:23:25 , 0 ,29/01/2022 12:23:25 , 0 ,
 100 ,29/01/2022 12:24:55 , 0 ,29/01/2022 12:24:55 , 0 ,29/01/2022 12:24:55 , 0 ,29/01/2022 12:24:55 , 0 ,
 101 ,29/01/2022 12:26:25 , 0 ,29/01/2022 12:26:25 , 0 ,29/01/2022 12:26:25 , 0 ,29/01/2022 12:26:25 , 0 ,
 102 ,29/01/2022 12:27:55 , 0 ,29/01/2022 12:27:55 , 0 ,29/01/2022 12:27:55 , 0 ,29/01/2022 12:27:55 , 0 ,
 103 ,29/01/2022 12:29:25 , 0 ,29/01/2022 12:29:25 , 0 ,29/01/2022 12:29:25 , 0 ,29/01/2022 12:29:25 , 0 ,
 104 ,29/01/2022 12:30:55 , 0 ,29/01/2022 12:30:55 , 0 ,29/01/2022 12:30:55 , 0 ,29/01/2022 12:30:55 , 0 ,
 105 ,29/01/2022 12:32:25 , 0 ,29/01/2022 12:32:25 , 0 ,29/01/2022 12:32:25 , 0 ,29/01/2022 12:32:25 , 0 ,
 106 ,29/01/2022 12:33:55 , 0 ,29/01/2022 12:33:55 , 0 ,29/01/2022 12:33:55 , 0 ,29/01/2022 12:33:55 , 0 ,
 107 ,29/01/2022 12:35:25 , 0 ,29/01/2022 12:35:25 , 0 ,29/01/2022 12:35:25 , 0 ,29/01/2022 12:35:25 , 0 ,
 108 ,29/01/2022 12:36:55 , 0 ,29/01/2022 12:36:55 , 0 ,29/01/2022 12:36:55 , 0 ,29/01/2022 12:36:55 , 0 ,
 109 ,29/01/2022 12:38:25 , 0 ,29/01/2022 12:38:25 , 0 ,29/01/2022 12:38:25 , 0 ,29/01/2022 12:38:25 , 0 ,
 110 ,29/01/2022 12:39:55 , 0 ,29/01/2022 12:39:55 , 0 ,29/01/2022 12:39:55 , 0 ,29/01/2022 12:39:55 , 0 ,
 111 ,29/01/2022 12:41:25 , 0 ,29/01/2022 12:41:25 , 0 ,29/01/2022 12:41:25 , 0 ,29/01/2022 12:41:25 , 0 ,
 112 ,29/01/2022 12:42:55 , 0 ,29/01/2022 12:42:55 , 0 ,29/01/2022 12:42:55 , 0 ,29/01/2022 12:42:55 , 0 ,
