Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:32:30
EXPERIMENT START:18/05/2021 21:59:58
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run5.12.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m31
SUBJECT MASS:17.63 

GROUP/CAGE:0102
SUBJECT ID:Mouse m32
SUBJECT MASS:19.33 

GROUP/CAGE:0103
SUBJECT ID:Mouse m33
SUBJECT MASS:10 

GROUP/CAGE:0104
SUBJECT ID:Mouse m34
SUBJECT MASS:14.97 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 44 ,18/05/2021 23:06:08 , 0 ,18/05/2021 23:06:08 , 0 ,18/05/2021 23:06:08 , 0 ,18/05/2021 23:06:08 , 0 ,
 45 ,18/05/2021 23:07:38 , 9.99999E-03 ,18/05/2021 23:07:38 , 0 ,18/05/2021 23:07:38 , 0 ,18/05/2021 23:07:38 , 0 ,
 46 ,18/05/2021 23:09:08 , 0.29 ,18/05/2021 23:09:08 , 0 ,18/05/2021 23:09:08 , 0 ,18/05/2021 23:09:08 , 0 ,
 47 ,18/05/2021 23:10:38 , 0 ,18/05/2021 23:10:38 , 0 ,18/05/2021 23:10:38 , 0 ,18/05/2021 23:10:38 , 0 ,
 48 ,18/05/2021 23:12:08 , 0 ,18/05/2021 23:12:08 , 0 ,18/05/2021 23:12:08 , 0 ,18/05/2021 23:12:08 , 0 ,
 49 ,18/05/2021 23:13:38 , 0 ,18/05/2021 23:13:38 , 0 ,18/05/2021 23:13:38 , 0 ,18/05/2021 23:13:38 , 0 ,
 50 ,18/05/2021 23:15:08 , 0 ,18/05/2021 23:15:08 , 0 ,18/05/2021 23:15:08 , 0 ,18/05/2021 23:15:08 , 0 ,
 51 ,18/05/2021 23:16:38 , 0 ,18/05/2021 23:16:38 , 0 ,18/05/2021 23:16:38 , 0 ,18/05/2021 23:16:38 , 0 ,
 52 ,18/05/2021 23:18:08 , 0 ,18/05/2021 23:18:08 , 0 ,18/05/2021 23:18:08 , 0 ,18/05/2021 23:18:08 , 0 ,
 53 ,18/05/2021 23:19:38 , 0 ,18/05/2021 23:19:38 , 0 ,18/05/2021 23:19:38 , 0 ,18/05/2021 23:19:38 , 0 ,
 54 ,18/05/2021 23:21:08 , 0 ,18/05/2021 23:21:08 , 0 ,18/05/2021 23:21:08 , 0 ,18/05/2021 23:21:08 , 0 ,
 55 ,18/05/2021 23:22:38 , 0 ,18/05/2021 23:22:38 , 0 ,18/05/2021 23:22:38 , 0 ,18/05/2021 23:22:38 , 0 ,
 56 ,18/05/2021 23:24:08 , 0 ,18/05/2021 23:24:08 , 0 ,18/05/2021 23:24:08 , 0 ,18/05/2021 23:24:08 , 0 ,
 57 ,18/05/2021 23:25:38 , 0 ,18/05/2021 23:25:38 , 0 ,18/05/2021 23:25:38 , 0 ,18/05/2021 23:25:38 , 0 ,
 58 ,18/05/2021 23:27:08 , 0 ,18/05/2021 23:27:08 , 0 ,18/05/2021 23:27:08 , 0 ,18/05/2021 23:27:08 , 0 ,
 59 ,18/05/2021 23:28:38 , 0 ,18/05/2021 23:28:38 , 0 ,18/05/2021 23:28:38 , 0 ,18/05/2021 23:28:38 , 0 ,
 60 ,18/05/2021 23:30:08 , 0 ,18/05/2021 23:30:08 , 0 ,18/05/2021 23:30:08 , 0 ,18/05/2021 23:30:08 , 0 ,
 61 ,18/05/2021 23:31:38 , 9.99999E-03 ,18/05/2021 23:31:38 ,-0.01 ,18/05/2021 23:31:38 , 0 ,18/05/2021 23:31:38 , 0 ,
 62 ,18/05/2021 23:33:08 , 0.16 ,18/05/2021 23:33:08 , 0.34 ,18/05/2021 23:33:08 , 0 ,18/05/2021 23:33:08 , 0 ,
 63 ,18/05/2021 23:34:38 ,-2.999997E-02 ,18/05/2021 23:34:38 , 0.36 ,18/05/2021 23:34:38 , 0 ,18/05/2021 23:34:38 , 0 ,
 64 ,18/05/2021 23:36:08 ,-9.99999E-03 ,18/05/2021 23:36:08 , 0.33 ,18/05/2021 23:36:08 , 0 ,18/05/2021 23:36:08 , 0 ,
 65 ,18/05/2021 23:37:38 , 2.999997E-02 ,18/05/2021 23:37:38 , 0.61 ,18/05/2021 23:37:38 , 0 ,18/05/2021 23:37:38 , 0.01 ,
 66 ,18/05/2021 23:39:08 , 3.999996E-02 ,18/05/2021 23:39:08 , 0.5500001 ,18/05/2021 23:39:08 , 0 ,18/05/2021 23:39:08 , 0.01 ,
 67 ,18/05/2021 23:40:38 , 0.0200001 ,18/05/2021 23:40:38 , 2.999997E-02 ,18/05/2021 23:40:38 , 0 ,18/05/2021 23:40:38 , 0.02 ,
 68 ,18/05/2021 23:42:08 , 0 ,18/05/2021 23:42:08 , 0.26 ,18/05/2021 23:42:08 , 0 ,18/05/2021 23:42:08 , 0.01 ,
 69 ,18/05/2021 23:43:38 , 0.37 ,18/05/2021 23:43:38 , 8.999991E-02 ,18/05/2021 23:43:38 , 0 ,18/05/2021 23:43:38 , 0.02 ,
