Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:33:13
EXPERIMENT START:24/05/2021 11:39:46
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run5.18.CDTA

GROUP/CAGE:0101
SUBJECT ID:
SUBJECT MASS:16.96 

GROUP/CAGE:0102
SUBJECT ID:Mouse m32
SUBJECT MASS:17.09 

GROUP/CAGE:0103
SUBJECT ID:Mouse m33
SUBJECT MASS:10 

GROUP/CAGE:0104
SUBJECT ID:Mouse m34
SUBJECT MASS:15.94 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 85 ,24/05/2021 13:47:27 , 0 ,24/05/2021 13:47:27 , 0 ,24/05/2021 13:47:27 , 0 ,24/05/2021 13:47:27 , 0 ,
 86 ,24/05/2021 13:48:57 , 0 ,24/05/2021 13:48:57 , 0 ,24/05/2021 13:48:57 , 0 ,24/05/2021 13:48:57 , 0 ,
 87 ,24/05/2021 13:50:27 , 0 ,24/05/2021 13:50:27 , 0 ,24/05/2021 13:50:27 , 0 ,24/05/2021 13:50:27 , 0 ,
 88 ,24/05/2021 13:51:57 , 0 ,24/05/2021 13:51:57 , 0 ,24/05/2021 13:51:57 , 0 ,24/05/2021 13:51:57 , 0 ,
 89 ,24/05/2021 13:53:27 , 0 ,24/05/2021 13:53:27 , 0 ,24/05/2021 13:53:27 , 0 ,24/05/2021 13:53:27 , 0 ,
 90 ,24/05/2021 13:54:57 , 0 ,24/05/2021 13:54:57 , 0 ,24/05/2021 13:54:57 , 0 ,24/05/2021 13:54:57 , 0 ,
 91 ,24/05/2021 13:56:27 , 0 ,24/05/2021 13:56:27 , 0 ,24/05/2021 13:56:27 , 0 ,24/05/2021 13:56:27 , 0 ,
 92 ,24/05/2021 13:57:57 , 0 ,24/05/2021 13:57:57 , 0 ,24/05/2021 13:57:57 , 0 ,24/05/2021 13:57:57 , 0 ,
 93 ,24/05/2021 13:59:27 , 0 ,24/05/2021 13:59:27 , 0 ,24/05/2021 13:59:27 , 0 ,24/05/2021 13:59:27 , 0 ,
 94 ,24/05/2021 14:00:57 , 0 ,24/05/2021 14:00:57 , 0 ,24/05/2021 14:00:57 , 0 ,24/05/2021 14:00:57 , 0 ,
 95 ,24/05/2021 14:02:27 , 0 ,24/05/2021 14:02:27 , 0 ,24/05/2021 14:02:27 , 0 ,24/05/2021 14:02:27 , 0 ,
 96 ,24/05/2021 14:03:57 , 0 ,24/05/2021 14:03:57 , 0 ,24/05/2021 14:03:57 , 0 ,24/05/2021 14:03:57 , 0 ,
 97 ,24/05/2021 14:05:27 , 0 ,24/05/2021 14:05:27 , 0 ,24/05/2021 14:05:27 , 0 ,24/05/2021 14:05:27 , 0 ,
 98 ,24/05/2021 14:06:57 , 0 ,24/05/2021 14:06:57 , 0 ,24/05/2021 14:06:57 , 0 ,24/05/2021 14:06:57 , 0 ,
 99 ,24/05/2021 14:08:27 , 0 ,24/05/2021 14:08:27 , 0 ,24/05/2021 14:08:27 , 0 ,24/05/2021 14:08:27 , 0 ,
 100 ,24/05/2021 14:09:57 , 0 ,24/05/2021 14:09:57 , 0 ,24/05/2021 14:09:57 , 0 ,24/05/2021 14:09:57 , 0 ,
 101 ,24/05/2021 14:11:27 , 0 ,24/05/2021 14:11:27 , 0 ,24/05/2021 14:11:27 , 0 ,24/05/2021 14:11:27 , 0 ,
 102 ,24/05/2021 14:12:57 , 0 ,24/05/2021 14:12:57 , 0 ,24/05/2021 14:12:57 , 0 ,24/05/2021 14:12:57 , 0 ,
 103 ,24/05/2021 14:14:27 , 0 ,24/05/2021 14:14:27 , 0 ,24/05/2021 14:14:27 , 0 ,24/05/2021 14:14:27 , 0 ,
 104 ,24/05/2021 14:15:57 , 0 ,24/05/2021 14:15:57 , 0 ,24/05/2021 14:15:57 , 0 ,24/05/2021 14:15:57 , 0 ,
 105 ,24/05/2021 14:17:27 , 0 ,24/05/2021 14:17:27 , 0 ,24/05/2021 14:17:27 , 0 ,24/05/2021 14:17:27 , 0 ,
 106 ,24/05/2021 14:18:57 , 0 ,24/05/2021 14:18:57 , 0 ,24/05/2021 14:18:57 , 0 ,24/05/2021 14:18:57 , 0 ,
 107 ,24/05/2021 14:20:27 , 0 ,24/05/2021 14:20:27 , 0 ,24/05/2021 14:20:27 , 0 ,24/05/2021 14:20:27 , 0 ,
 108 ,24/05/2021 14:21:57 , 0 ,24/05/2021 14:21:57 , 0 ,24/05/2021 14:21:57 , 0 ,24/05/2021 14:21:57 , 0 ,
 109 ,24/05/2021 14:23:27 , 0 ,24/05/2021 14:23:27 , 0 ,24/05/2021 14:23:27 , 0 ,24/05/2021 14:23:27 , 0 ,
 110 ,24/05/2021 14:24:57 , 0 ,24/05/2021 14:24:57 , 0 ,24/05/2021 14:24:57 , 0 ,24/05/2021 14:24:57 , 0 ,
 111 ,24/05/2021 14:26:27 , 0 ,24/05/2021 14:26:27 , 0 ,24/05/2021 14:26:27 , 0 ,24/05/2021 14:26:27 , 0 ,
 112 ,24/05/2021 14:27:57 , 0 ,24/05/2021 14:27:57 , 0 ,24/05/2021 14:27:57 , 0 ,24/05/2021 14:27:57 , 0 ,
 113 ,24/05/2021 14:29:27 , 0 ,24/05/2021 14:29:27 , 0 ,24/05/2021 14:29:27 , 0 ,24/05/2021 14:29:27 , 0 ,
 114 ,24/05/2021 14:30:57 , 0 ,24/05/2021 14:30:57 , 0 ,24/05/2021 14:30:57 , 0 ,24/05/2021 14:30:57 , 0 ,
 115 ,24/05/2021 14:32:27 , 0 ,24/05/2021 14:32:27 , 0 ,24/05/2021 14:32:27 , 0 ,24/05/2021 14:32:27 , 0 ,
 116 ,24/05/2021 14:33:57 , 0 ,24/05/2021 14:33:57 , 0 ,24/05/2021 14:33:57 , 0 ,24/05/2021 14:33:57 , 0 ,
 117 ,24/05/2021 14:35:27 , 0 ,24/05/2021 14:35:27 , 0 ,24/05/2021 14:35:27 , 0 ,24/05/2021 14:35:27 , 0 ,
 118 ,24/05/2021 14:36:57 , 0 ,24/05/2021 14:36:57 , 0 ,24/05/2021 14:36:57 , 0 ,24/05/2021 14:36:57 , 0 ,
 119 ,24/05/2021 14:38:27 , 0 ,24/05/2021 14:38:27 , 0 ,24/05/2021 14:38:27 , 0 ,24/05/2021 14:38:27 , 0 ,
 120 ,24/05/2021 14:39:57 , 0 ,24/05/2021 14:39:57 , 0 ,24/05/2021 14:39:57 , 0 ,24/05/2021 14:39:57 , 0 ,
 121 ,24/05/2021 14:41:27 , 0 ,24/05/2021 14:41:27 , 0 ,24/05/2021 14:41:27 , 0 ,24/05/2021 14:41:27 , 0 ,
 122 ,24/05/2021 14:42:57 , 0 ,24/05/2021 14:42:57 , 0 ,24/05/2021 14:42:57 , 0 ,24/05/2021 14:42:57 , 0 ,
 123 ,24/05/2021 14:44:27 , 0 ,24/05/2021 14:44:27 , 0 ,24/05/2021 14:44:27 , 0 ,24/05/2021 14:44:27 , 0 ,
 124 ,24/05/2021 14:45:57 , 0 ,24/05/2021 14:45:57 , 0 ,24/05/2021 14:45:57 , 0 ,24/05/2021 14:45:57 , 0 ,
 125 ,24/05/2021 14:47:27 , 0 ,24/05/2021 14:47:27 , 0 ,24/05/2021 14:47:27 , 0 ,24/05/2021 14:47:27 , 0 ,
 126 ,24/05/2021 14:48:57 , 0 ,24/05/2021 14:48:57 , 0 ,24/05/2021 14:48:57 , 0 ,24/05/2021 14:48:57 , 0 ,
 127 ,24/05/2021 14:50:27 , 0 ,24/05/2021 14:50:27 , 0 ,24/05/2021 14:50:27 , 0 ,24/05/2021 14:50:27 , 0 ,
 128 ,24/05/2021 14:51:57 , 0 ,24/05/2021 14:51:57 , 0 ,24/05/2021 14:51:57 , 0 ,24/05/2021 14:51:57 , 0 ,
 129 ,24/05/2021 14:53:27 , 0 ,24/05/2021 14:53:27 , 0 ,24/05/2021 14:53:27 , 0 ,24/05/2021 14:53:27 , 0 ,
 130 ,24/05/2021 14:54:57 , 0 ,24/05/2021 14:54:57 , 0 ,24/05/2021 14:54:57 , 0 ,24/05/2021 14:54:57 , 0 ,
 131 ,24/05/2021 14:56:27 , 0 ,24/05/2021 14:56:27 , 0 ,24/05/2021 14:56:27 , 0 ,24/05/2021 14:56:27 , 0 ,
 132 ,24/05/2021 14:57:57 , 0 ,24/05/2021 14:57:57 , 0 ,24/05/2021 14:57:57 , 0 ,24/05/2021 14:57:57 , 0 ,
 133 ,24/05/2021 14:59:27 , 0 ,24/05/2021 14:59:27 , 0 ,24/05/2021 14:59:27 , 0 ,24/05/2021 14:59:27 , 0 ,
 134 ,24/05/2021 15:00:57 , 0 ,24/05/2021 15:00:57 , 0 ,24/05/2021 15:00:57 , 0 ,24/05/2021 15:00:57 , 0 ,
 135 ,24/05/2021 15:02:27 , 0 ,24/05/2021 15:02:27 , 0 ,24/05/2021 15:02:27 , 0 ,24/05/2021 15:02:27 , 0 ,
 136 ,24/05/2021 15:03:57 , 0 ,24/05/2021 15:03:57 , 0 ,24/05/2021 15:03:57 , 0 ,24/05/2021 15:03:57 , 0 ,
 137 ,24/05/2021 15:05:27 , 0 ,24/05/2021 15:05:27 , 0 ,24/05/2021 15:05:27 , 0 ,24/05/2021 15:05:27 , 0 ,
 138 ,24/05/2021 15:06:57 , 0 ,24/05/2021 15:06:57 , 0 ,24/05/2021 15:06:57 , 0 ,24/05/2021 15:06:57 , 0 ,
 139 ,24/05/2021 15:08:27 , 0 ,24/05/2021 15:08:27 , 0 ,24/05/2021 15:08:27 , 0 ,24/05/2021 15:08:27 , 0 ,
 140 ,24/05/2021 15:09:57 , 0 ,24/05/2021 15:09:57 , 0 ,24/05/2021 15:09:57 , 0 ,24/05/2021 15:09:57 , 0 ,
 141 ,24/05/2021 15:11:27 , 0 ,24/05/2021 15:11:27 , 0 ,24/05/2021 15:11:27 , 0 ,24/05/2021 15:11:27 , 0 ,
 142 ,24/05/2021 15:12:57 , 0 ,24/05/2021 15:12:57 , 0 ,24/05/2021 15:12:57 , 0 ,24/05/2021 15:12:57 , 0 ,
 143 ,24/05/2021 15:14:27 , 0 ,24/05/2021 15:14:27 , 0 ,24/05/2021 15:14:27 , 0 ,24/05/2021 15:14:27 , 0 ,
 144 ,24/05/2021 15:15:57 , 0 ,24/05/2021 15:15:57 , 0 ,24/05/2021 15:15:57 , 0 ,24/05/2021 15:15:57 , 0 ,
 145 ,24/05/2021 15:17:27 , 0 ,24/05/2021 15:17:27 , 0 ,24/05/2021 15:17:27 , 0 ,24/05/2021 15:17:27 , 0 ,
 146 ,24/05/2021 15:18:57 , 0 ,24/05/2021 15:18:57 , 0 ,24/05/2021 15:18:57 , 0 ,24/05/2021 15:18:57 , 0 ,
 147 ,24/05/2021 15:20:27 , 0 ,24/05/2021 15:20:27 , 0 ,24/05/2021 15:20:27 , 0 ,24/05/2021 15:20:27 , 0 ,
 148 ,24/05/2021 15:21:57 , 0 ,24/05/2021 15:21:57 , 0 ,24/05/2021 15:21:57 , 0 ,24/05/2021 15:21:57 , 0 ,
 149 ,24/05/2021 15:23:27 , 0 ,24/05/2021 15:23:27 , 0 ,24/05/2021 15:23:27 , 0 ,24/05/2021 15:23:27 , 0 ,
 150 ,24/05/2021 15:24:57 , 0 ,24/05/2021 15:24:57 , 0 ,24/05/2021 15:24:57 , 0 ,24/05/2021 15:24:57 , 0 ,
