Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:34:33
EXPERIMENT START:13/01/2022 11:59:44
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run6.0.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m35
SUBJECT MASS:19.24 

GROUP/CAGE:0102
SUBJECT ID:Mouse m36
SUBJECT MASS:21.13 

GROUP/CAGE:0103
SUBJECT ID:Mouse m37
SUBJECT MASS:19.45 

GROUP/CAGE:0104
SUBJECT ID:Empty
SUBJECT MASS:200 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 93 ,13/01/2022 14:19:23 , 0 ,13/01/2022 14:19:23 , 0 ,13/01/2022 14:19:23 , 0 ,13/01/2022 14:19:23 , 0 ,
 94 ,13/01/2022 14:20:53 , 0 ,13/01/2022 14:20:53 , 0 ,13/01/2022 14:20:53 , 0 ,13/01/2022 14:20:53 , 0 ,
 95 ,13/01/2022 14:22:23 , 0 ,13/01/2022 14:22:23 , 0 ,13/01/2022 14:22:23 , 0 ,13/01/2022 14:22:23 , 0 ,
 96 ,13/01/2022 14:23:53 , 0 ,13/01/2022 14:23:53 , 0 ,13/01/2022 14:23:53 , 0 ,13/01/2022 14:23:53 , 0 ,
 97 ,13/01/2022 14:25:23 , 0 ,13/01/2022 14:25:23 , 0 ,13/01/2022 14:25:23 , 0 ,13/01/2022 14:25:23 , 0 ,
 98 ,13/01/2022 14:26:53 , 0 ,13/01/2022 14:26:53 , 0 ,13/01/2022 14:26:53 , 0 ,13/01/2022 14:26:53 , 0 ,
 99 ,13/01/2022 14:28:23 , 0 ,13/01/2022 14:28:23 , 0 ,13/01/2022 14:28:23 , 0 ,13/01/2022 14:28:23 , 0 ,
 100 ,13/01/2022 14:29:53 , 0 ,13/01/2022 14:29:53 , 0 ,13/01/2022 14:29:53 , 0 ,13/01/2022 14:29:53 , 0 ,
 101 ,13/01/2022 14:31:23 , 0 ,13/01/2022 14:31:23 , 0 ,13/01/2022 14:31:23 , 0 ,13/01/2022 14:31:23 , 0 ,
 102 ,13/01/2022 14:32:53 , 0 ,13/01/2022 14:32:53 , 0 ,13/01/2022 14:32:53 , 0 ,13/01/2022 14:32:53 , 0 ,
 103 ,13/01/2022 14:34:23 , 0 ,13/01/2022 14:34:23 , 0 ,13/01/2022 14:34:23 , 0 ,13/01/2022 14:34:23 , 0 ,
 104 ,13/01/2022 14:35:53 , 0 ,13/01/2022 14:35:53 , 0 ,13/01/2022 14:35:53 , 0 ,13/01/2022 14:35:53 , 0 ,
 105 ,13/01/2022 14:37:23 , 0 ,13/01/2022 14:37:23 , 0 ,13/01/2022 14:37:23 , 0 ,13/01/2022 14:37:23 , 0 ,
 106 ,13/01/2022 14:38:53 , 0 ,13/01/2022 14:38:53 , 0 ,13/01/2022 14:38:53 , 0 ,13/01/2022 14:38:53 , 0 ,
 107 ,13/01/2022 14:40:23 , 0 ,13/01/2022 14:40:23 , 0 ,13/01/2022 14:40:23 , 0 ,13/01/2022 14:40:23 , 0 ,
 108 ,13/01/2022 14:41:53 , 0 ,13/01/2022 14:41:53 , 0 ,13/01/2022 14:41:53 , 0 ,13/01/2022 14:41:53 , 0 ,
